Unnamed: 0.1,Unnamed: 0,neg_word,pos_word,hyphen_word,negative_affix,tokenizer,neg_bytes,neg_correct,soft_neg_correct,pos_bytes,pos_correct,soft_pos_correct,hyphen_bytes,hyphen_correct,soft_hyphen_correct,tokenizer_type,Predict,NegMorph,tokenized_into
4246,4246,nonexplosive,explosive,non-explosive,non,LLaMa-2-13B,"['none', 'x', 'pl', 'os', 'ive']",Incorrect,Correct,"['explos', 'ive']",Incorrect,Incorrect,"['non', '-', 'expl', 'os', 'ive']",Correct,Correct,sentencepiece,1,Under-segmented,none
4266,4266,inexpressible,expressible,in-expressible,in,LLaMa-2-13B,"['in', 'express', 'ible']",Correct,Correct,"['express', 'ible']",Incorrect,Incorrect,"['in', '-', 'express', 'ible']",Correct,Correct,sentencepiece,1,Correct,in
4296,4296,inextinguishable,extinguishable,in-extinguishable,in,LLaMa-2-13B,"['in', 'ext', 'ingu', 'ish', 'able']",Correct,Correct,"['ex', 'ting', 'u', 'ish', 'able']",Incorrect,Correct,"['in', '-', 'ext', 'ingu', 'ish', 'able']",Correct,Correct,sentencepiece,1,Correct,in
4306,4306,inextricable,extricable,in-extricable,in,LLaMa-2-13B,"['in', 'ext', 'ric', 'able']",Correct,Correct,"['extr', 'ic', 'able']",Incorrect,Incorrect,"['in', '-', 'ext', 'ric', 'able']",Correct,Correct,sentencepiece,1,Correct,in
4346,4346,infallible,fallible,in-fallible,in,LLaMa-2-13B,"['inf', 'al', 'li', 'ble']",Incorrect,Correct,"['fal', 'li', 'ble']",Incorrect,Incorrect,"['in', '-', 'fal', 'li', 'ble']",Correct,Correct,sentencepiece,1,Under-segmented,inf
4436,4436,unfeathered,feathered,un-feathered,un,LLaMa-2-13B,"['un', 'fe', 'ather', 'ed']",Correct,Correct,"['fe', 'ather', 'ed']",Incorrect,Incorrect,"['un', '-', 'fe', 'ather', 'ed']",Correct,Correct,sentencepiece,1,Correct,un
4456,4456,fernless,ferned,fern-less,less,LLaMa-2-13B,"['f', 'ern', 'less']",Correct,Correct,"['f', 'ern', 'ed']",Incorrect,Incorrect,"['f', 'ern', '-', 'less']",Correct,Correct,sentencepiece,1,Correct,less
4466,4466,nonfictional,fictional,non-fictional,non,LLaMa-2-13B,"['non', 'f', 'ict', 'ional']",Correct,Correct,"['fict', 'ional']",Incorrect,Incorrect,"['non', '-', 'f', 'ict', 'ional']",Correct,Correct,sentencepiece,1,Correct,non
4506,4506,infinite,finite,in-finite,in,LLaMa-2-13B,['infinite'],Not segmented,Correct,['finite'],Not segmented,Correct,"['in', '-', 'finite']",Correct,Correct,sentencepiece,1,Under-segmented,infinite
4576,4576,inflexible,flexible,in-flexible,in,LLaMa-2-13B,"['inf', 'lex', 'ible']",Incorrect,Correct,['flexible'],Not segmented,Not segmented,"['in', '-', 'flex', 'ible']",Correct,Correct,sentencepiece,1,Under-segmented,inf
4626,4626,unforgettable,forgettable,un-forgettable,un,LLaMa-2-13B,"['un', 'for', 'get', 'table']",Correct,Correct,"['forget', 'table']",Incorrect,Incorrect,"['un', '-', 'for', 'get', 'table']",Correct,Correct,sentencepiece,1,Correct,un
4646,4646,informal,formal,in-formal,in,LLaMa-2-13B,"['inform', 'al']",Incorrect,Correct,['formal'],Not segmented,Not segmented,"['in', '-', 'form', 'al']",Correct,Correct,sentencepiece,1,Under-segmented,inform
4736,4736,unfrozen,frozen,un-frozen,un,LLaMa-2-13B,"['unf', 'ro', 'zen']",Incorrect,Correct,"['fro', 'zen']",Incorrect,Incorrect,"['un', '-', 'f', 'ro', 'zen']",Correct,Correct,sentencepiece,1,Under-segmented,unf
4886,4886,agnostic,gnostic,a-gnostic,a,LLaMa-2-13B,"['ag', 'nost', 'ic']",Incorrect,Correct,"['g', 'nost', 'ic']",Incorrect,Incorrect,"['a', '-', 'gn', 'ost', 'ic']",Correct,Correct,sentencepiece,1,Under-segmented,ag
5036,5036,harmless,harmful,harm-less,less,LLaMa-2-13B,"['har', 'ml', 'ess']",Incorrect,Incorrect,"['harm', 'ful']",Incorrect,Incorrect,"['harm', '-', 'less']",Correct,Correct,sentencepiece,1,Over-segmented,ess
5156,5156,ahistorical,historical,a-historical,a,LLaMa-2-13B,"['a', 'histor', 'ical']",Correct,Correct,['historical'],Not segmented,Correct,"['a', '-', 'histor', 'ical']",Correct,Correct,sentencepiece,1,Correct,a
5166,5166,atomistic,holistic,a-tomistic,a,LLaMa-2-13B,"['atom', 'istic']",Incorrect,Correct,"['hol', 'istic']",Incorrect,Incorrect,"['a', '-', 'tom', 'istic']",Correct,Correct,sentencepiece,1,Under-segmented,atom
5276,5276,anhydrous,hydrous,an-hydrous,an,LLaMa-2-13B,"['an', 'h', 'yd', 'r', 'ous']",Correct,Correct,"['hyd', 'r', 'ous']",Incorrect,Incorrect,"['an', '-', 'h', 'yd', 'r', 'ous']",Correct,Correct,sentencepiece,1,Correct,an
5286,5286,hypotensive,hypertensive,hypo-tensive,hypo,LLaMa-2-13B,"['hyp', 'ot', 'ensive']",Incorrect,Incorrect,"['hy', 'pert', 'ensive']",Incorrect,Incorrect,"['hy', 'po', '-', 't', 'ensive']",Incorrect,Incorrect,sentencepiece,1,Over-segmented,hyp
5306,5306,hypotonic,hypertonic,hypo-tonic,hypo,LLaMa-2-13B,"['hyp', 'ot', 'onic']",Incorrect,Incorrect,"['hyper', 'ton', 'ic']",Incorrect,Incorrect,"['hy', 'po', '-', 'ton', 'ic']",Incorrect,Incorrect,sentencepiece,1,Over-segmented,hyp
5336,5336,immediate,mediate,im-mediate,im,LLaMa-2-13B,['immediate'],Not segmented,Correct,"['medi', 'ate']",Incorrect,Incorrect,"['im', '-', 'mediate']",Correct,Correct,sentencepiece,1,Under-segmented,immediate
5396,5396,outboard,inboard,out-board,out,LLaMa-2-13B,"['out', 'board']",Correct,Correct,"['in', 'board']",Incorrect,Incorrect,"['out', '-', 'board']",Correct,Correct,sentencepiece,1,Correct,out
5416,5416,outgoing,incoming,out-going,out,LLaMa-2-13B,"['out', 'going']",Correct,Correct,['incoming'],Not segmented,Not segmented,"['out', '-', 'going']",Correct,Correct,sentencepiece,1,Correct,out
5426,5426,decreased,increased,de-creased,de,LLaMa-2-13B,"['decre', 'ased']",Incorrect,Correct,['increased'],Not segmented,Not segmented,"['de', '-', 'cre', 'ased']",Correct,Correct,sentencepiece,1,Under-segmented,decre
5436,5436,deductive,inductive,de-ductive,de,LLaMa-2-13B,"['ded', 'uct', 'ive']",Incorrect,Correct,"['induct', 'ive']",Incorrect,Incorrect,"['de', '-', 'duct', 'ive']",Correct,Correct,sentencepiece,1,Under-segmented,ded
5466,5466,inevitable,evitable,in-evitable,in,LLaMa-2-13B,"['in', 'ev', 'itable']",Correct,Correct,"['ev', 'itable']",Incorrect,Incorrect,"['in', '-', 'ev', 'itable']",Correct,Correct,sentencepiece,1,Correct,in
5486,5486,supernal,infernal,super-nal,super,LLaMa-2-13B,"['super', 'nal']",Correct,Correct,"['infer', 'nal']",Incorrect,Incorrect,"['super', '-', 'nal']",Correct,Correct,sentencepiece,1,Correct,super
5506,5506,uninflected,inflected,un-inflected,un,LLaMa-2-13B,"['un', 'inf', 'lect', 'ed']",Correct,Correct,"['inf', 'lect', 'ed']",Incorrect,Incorrect,"['un', '-', 'inf', 'lect', 'ed']",Correct,Correct,sentencepiece,1,Correct,un
5616,5616,offshore,inshore,off-shore,off,LLaMa-2-13B,"['off', 'sh', 'ore']",Correct,Correct,"['in', 'sh', 'ore']",Incorrect,Incorrect,"['off', '-', 'sh', 'ore']",Correct,Correct,sentencepiece,1,Correct,off
5736,5736,intradepartmental,interdepartmental,in-tradepartmental,in,LLaMa-2-13B,"['int', 'rade', 'partment', 'al']",Incorrect,Correct,"['inter', 'de', 'partment', 'al']",Incorrect,Correct,"['in', '-', 'tra', 'de', 'partment', 'al']",Correct,Correct,sentencepiece,1,Under-segmented,int
5826,5826,outward,inward,out-ward,out,LLaMa-2-13B,"['out', 'ward']",Correct,Correct,"['in', 'ward']",Incorrect,Incorrect,"['out', '-', 'ward']",Correct,Correct,sentencepiece,1,Correct,out
5846,5846,nonionic,ionic,non-ionic,non,LLaMa-2-13B,"['non', 'ionic']",Correct,Correct,"['ion', 'ic']",Incorrect,Incorrect,"['non', '-', 'ionic']",Correct,Correct,sentencepiece,1,Correct,non
5866,5866,contralateral,ipsilateral,contra-lateral,contra,LLaMa-2-13B,"['contr', 'al', 'ater', 'al']",Incorrect,Incorrect,"['i', 'ps', 'il', 'ater', 'al']",Incorrect,Incorrect,"['contra', '-', 'l', 'ater', 'al']",Correct,Correct,sentencepiece,1,Over-segmented,contr
5886,5886,hypertonic,isotonic,hyper-tonic,hyper,LLaMa-2-13B,"['hyper', 'ton', 'ic']",Correct,Correct,"['is', 'ot', 'onic']",Incorrect,Incorrect,"['hyper', '-', 'ton', 'ic']",Correct,Correct,sentencepiece,1,Correct,hyper
5896,5896,anisotropic,isotropic,an-isotropic,an,LLaMa-2-13B,"['an', 'is', 'otrop', 'ic']",Correct,Correct,"['is', 'otrop', 'ic']",Incorrect,Incorrect,"['an', '-', 'is', 'otrop', 'ic']",Correct,Correct,sentencepiece,1,Correct,an
5956,5956,keyless,keyed,key-less,less,LLaMa-2-13B,"['key', 'less']",Correct,Correct,"['key', 'ed']",Incorrect,Incorrect,"['key', '-', 'less']",Correct,Correct,sentencepiece,1,Correct,less
5986,5986,unknown,known,un-known,un,LLaMa-2-13B,['unknown'],Not segmented,Correct,['known'],Not segmented,Not segmented,"['un', '-', 'known']",Correct,Correct,sentencepiece,1,Under-segmented,unknown
6126,6126,lidless,lidded,lid-less,less,LLaMa-2-13B,"['lid', 'less']",Correct,Correct,"['l', 'idd', 'ed']",Incorrect,Incorrect,"['lid', '-', 'less']",Correct,Correct,sentencepiece,1,Correct,less
6186,6186,unlimited,limited,un-limited,un,LLaMa-2-13B,"['un', 'limited']",Correct,Correct,['limited'],Not segmented,Not segmented,"['un', '-', 'limited']",Correct,Correct,sentencepiece,1,Correct,un
6196,6196,nonlinear,linear,non-linear,non,LLaMa-2-13B,"['non', 'linear']",Correct,Correct,['linear'],Not segmented,Not segmented,"['non', '-', 'linear']",Correct,Correct,sentencepiece,1,Correct,non
6206,6206,unlined,lined,un-lined,un,LLaMa-2-13B,"['un', 'lined']",Correct,Correct,"['l', 'ined']",Incorrect,Incorrect,"['un', '-', 'lined']",Correct,Correct,sentencepiece,1,Correct,un
6216,6216,nonlinguistic,linguistic,non-linguistic,non,LLaMa-2-13B,"['non', 'ling', 'u', 'istic']",Correct,Correct,"['lingu', 'istic']",Incorrect,Incorrect,"['non', '-', 'ling', 'u', 'istic']",Correct,Correct,sentencepiece,1,Correct,non
6286,6286,loamless,loamy,loam-less,less,LLaMa-2-13B,"['lo', 'am', 'less']",Correct,Correct,"['lo', 'amy']",Incorrect,Incorrect,"['lo', 'am', '-', 'less']",Correct,Correct,sentencepiece,1,Correct,less
6296,6296,illogical,logical,il-logical,il,LLaMa-2-13B,"['il', 'log', 'ical']",Correct,Correct,['logical'],Not segmented,Not segmented,"['il', '-', 'log', 'ical']",Correct,Correct,sentencepiece,1,Correct,il
6306,6306,lossless,lossy,loss-less,less,LLaMa-2-13B,"['loss', 'less']",Correct,Correct,"['loss', 'y']",Incorrect,Incorrect,"['loss', '-', 'less']",Correct,Correct,sentencepiece,1,Correct,less
6396,6396,unmalicious,malicious,un-malicious,un,LLaMa-2-13B,"['un', 'mal', 'icious']",Correct,Correct,"['mal', 'icious']",Incorrect,Incorrect,"['un', '-', 'mal', 'icious']",Correct,Correct,sentencepiece,1,Correct,un
6446,6446,unmarked,marked,un-marked,un,LLaMa-2-13B,"['un', 'mark', 'ed']",Correct,Correct,['marked'],Not segmented,Not segmented,"['un', '-', 'mark', 'ed']",Correct,Correct,sentencepiece,1,Correct,un
6486,6486,immaterial,material,im-material,im,LLaMa-2-13B,"['imm', 'aterial']",Incorrect,Correct,['material'],Not segmented,Not segmented,"['im', '-', 'material']",Correct,Correct,sentencepiece,1,Under-segmented,imm
6506,6506,immeasurable,measurable,im-measurable,im,LLaMa-2-13B,"['im', 'me', 'as', 'urable']",Correct,Correct,"['meas', 'urable']",Incorrect,Incorrect,"['im', '-', 'me', 'as', 'urable']",Correct,Correct,sentencepiece,1,Correct,im
6596,6596,nonmetamorphic,metamorphic,non-metamorphic,non,LLaMa-2-13B,"['non', 'met', 'am', 'orph', 'ic']",Correct,Correct,"['met', 'am', 'orph', 'ic']",Incorrect,Incorrect,"['non', '-', 'met', 'am', 'orph', 'ic']",Correct,Correct,sentencepiece,1,Correct,non
6606,6606,nonmigratory,migratory,non-migratory,non,LLaMa-2-13B,"['non', 'm', 'ig', 'rat', 'ory']",Correct,Correct,"['mig', 'rat', 'ory']",Incorrect,Incorrect,"['non', '-', 'm', 'ig', 'rat', 'ory']",Correct,Correct,sentencepiece,1,Correct,non
6616,6616,intense,mild,in-tense,in,LLaMa-2-13B,"['inten', 'se']",Incorrect,Correct,"['m', 'ild']",Incorrect,Incorrect,"['in', '-', 'ten', 'se']",Correct,Correct,sentencepiece,1,Under-segmented,inten
6646,6646,unmined,mined,un-mined,un,LLaMa-2-13B,"['un', 'min', 'ed']",Correct,Correct,"['m', 'ined']",Incorrect,Incorrect,"['un', '-', 'min', 'ed']",Correct,Correct,sentencepiece,1,Correct,un
6656,6656,immiscible,miscible,im-miscible,im,LLaMa-2-13B,"['imm', 'is', 'cible']",Incorrect,Correct,"['mis', 'cible']",Incorrect,Incorrect,"['im', '-', 'mis', 'cible']",Correct,Correct,sentencepiece,1,Under-segmented,imm
6686,6686,immoderate,moderate,im-moderate,im,LLaMa-2-13B,"['im', 'mod', 'er', 'ate']",Correct,Correct,"['moder', 'ate']",Incorrect,Incorrect,"['im', '-', 'mod', 'er', 'ate']",Correct,Correct,sentencepiece,1,Correct,im
6706,6706,immodest,modest,im-modest,im,LLaMa-2-13B,"['im', 'mod', 'est']",Correct,Correct,"['mod', 'est']",Incorrect,Incorrect,"['im', '-', 'mod', 'est']",Correct,Correct,sentencepiece,1,Correct,im
6726,6726,unmodified,modified,un-modified,un,LLaMa-2-13B,"['un', 'mod', 'ified']",Correct,Correct,['modified'],Not segmented,Not segmented,"['un', '-', 'mod', 'ified']",Correct,Correct,sentencepiece,1,Correct,un
6736,6736,unmodulated,modulated,un-modulated,un,LLaMa-2-13B,"['un', 'mod', 'ulated']",Correct,Correct,"['mod', 'ulated']",Incorrect,Incorrect,"['un', '-', 'mod', 'ulated']",Correct,Correct,sentencepiece,1,Correct,un
6786,6786,immortal,mortal,im-mortal,im,LLaMa-2-13B,"['imm', 'ort', 'al']",Incorrect,Correct,"['mort', 'al']",Incorrect,Incorrect,"['im', '-', 'mort', 'al']",Correct,Correct,sentencepiece,1,Under-segmented,imm
6866,6866,immutable,mutable,im-mutable,im,LLaMa-2-13B,"['imm', 'utable']",Incorrect,Correct,['mutable'],Not segmented,Not segmented,"['im', '-', 'mutable']",Correct,Correct,sentencepiece,1,Under-segmented,imm
6896,6896,supernatural,natural,super-natural,super,LLaMa-2-13B,"['super', 'natural']",Correct,Correct,['natural'],Not segmented,Not segmented,"['super', '-', 'natural']",Correct,Correct,sentencepiece,1,Correct,super
6936,6936,unneurotic,neurotic,un-neurotic,un,LLaMa-2-13B,"['un', 'ne', 'uro', 't', 'ic']",Correct,Correct,"['ne', 'uro', 't', 'ic']",Incorrect,Incorrect,"['un', '-', 'ne', 'uro', 't', 'ic']",Correct,Correct,sentencepiece,1,Correct,un
6966,6966,paranormal,normal,para-normal,para,LLaMa-2-13B,"['par', 'an', 'ormal']",Incorrect,Incorrect,['normal'],Not segmented,Not segmented,"['para', '-', 'normal']",Correct,Correct,sentencepiece,1,Over-segmented,par
7006,7006,innocuous,noxious,in-nocuous,in,LLaMa-2-13B,"['innoc', 'uous']",Incorrect,Correct,"['no', 'x', 'ious']",Incorrect,Incorrect,"['in', '-', 'noc', 'uous']",Correct,Correct,sentencepiece,1,Under-segmented,innoc
7046,7046,unobstructed,obstructed,un-obstructed,un,LLaMa-2-13B,"['un', 'ob', 'struct', 'ed']",Correct,Correct,"['ob', 'struct', 'ed']",Incorrect,Incorrect,"['un', '-', 'ob', 'struct', 'ed']",Correct,Correct,sentencepiece,1,Correct,un
7096,7096,off-street,on-street,off--street,off,LLaMa-2-13B,"['off', '-', 'street']",Correct,Correct,"['on', '-', 'street']",Incorrect,Incorrect,"['off', '--', 'street']",Correct,Correct,sentencepiece,1,Correct,off
7106,7106,unoffending,offending,un-offending,un,LLaMa-2-13B,"['un', 'off', 'ending']",Correct,Correct,"['off', 'ending']",Incorrect,Incorrect,"['un', '-', 'off', 'ending']",Correct,Correct,sentencepiece,1,Correct,un
7116,7116,inoffensive,offensive,in-offensive,in,LLaMa-2-13B,"['in', 'off', 'ensive']",Correct,Correct,"['off', 'ensive']",Incorrect,Incorrect,"['in', '-', 'off', 'ensive']",Correct,Correct,sentencepiece,1,Correct,in
7136,7136,offstage,onstage,off-stage,off,LLaMa-2-13B,"['off', 'stage']",Correct,Correct,"['on', 'stage']",Incorrect,Incorrect,"['off', '-', 'stage']",Correct,Correct,sentencepiece,1,Correct,off
7156,7156,insectivorous,omnivorous,in-sectivorous,in,LLaMa-2-13B,"['insect', 'iv', 'orous']",Incorrect,Correct,"['om', 'n', 'iv', 'orous']",Incorrect,Incorrect,"['in', '-', 'sect', 'iv', 'orous']",Correct,Correct,sentencepiece,1,Under-segmented,insect
7176,7176,on-site,off-site,on--site,on,LLaMa-2-13B,"['on', '-', 'site']",Correct,Correct,"['off', '-', 'site']",Incorrect,Incorrect,"['on', '--', 'site']",Correct,Correct,sentencepiece,1,Correct,on
7186,7186,offside,onside,off-side,off,LLaMa-2-13B,"['off', 'side']",Correct,Correct,"['on', 'side']",Incorrect,Incorrect,"['off', '-', 'side']",Correct,Correct,sentencepiece,1,Correct,off
7236,7236,unopposable,opposable,un-opposable,un,LLaMa-2-13B,"['uno', 'pp', 'os', 'able']",Incorrect,Correct,"['oppos', 'able']",Incorrect,Incorrect,"['un', '-', 'opp', 'os', 'able']",Correct,Correct,sentencepiece,1,Under-segmented,uno
7256,7256,aboral,oral,ab-oral,ab,LLaMa-2-13B,"['ab', 'oral']",Correct,Correct,"['or', 'al']",Incorrect,Incorrect,"['ab', '-', 'oral']",Correct,Correct,sentencepiece,1,Correct,ab
7286,7286,extraordinary,ordinary,extra-ordinary,extra,LLaMa-2-13B,['extraordinary'],Not segmented,Correct,['ordinary'],Not segmented,Not segmented,"['extra', '-', 'ordinary']",Correct,Correct,sentencepiece,1,Under-segmented,extraordinary
7376,7376,inner,outer,in-ner,in,LLaMa-2-13B,['inner'],Not segmented,Correct,['outer'],Not segmented,Not segmented,"['in', '-', 'ner']",Correct,Correct,sentencepiece,1,Under-segmented,inner
7396,7396,unpackaged,packaged,un-packaged,un,LLaMa-2-13B,"['un', 'pack', 'aged']",Correct,Correct,"['pack', 'aged']",Incorrect,Incorrect,"['un', '-', 'pack', 'aged']",Correct,Correct,sentencepiece,1,Correct,un
7456,7456,impalpable,palpable,im-palpable,im,LLaMa-2-13B,"['imp', 'al', 'p', 'able']",Incorrect,Correct,"['pal', 'p', 'able']",Incorrect,Incorrect,"['im', '-', 'pal', 'p', 'able']",Correct,Correct,sentencepiece,1,Under-segmented,imp
7476,7476,unparented,parented,un-parented,un,LLaMa-2-13B,"['un', 'parent', 'ed']",Correct,Correct,"['parent', 'ed']",Incorrect,Incorrect,"['un', '-', 'parent', 'ed']",Correct,Correct,sentencepiece,1,Correct,un
7486,7486,impartial,partial,im-partial,im,LLaMa-2-13B,"['im', 'partial']",Correct,Correct,['partial'],Not segmented,Not segmented,"['im', '-', 'partial']",Correct,Correct,sentencepiece,1,Correct,im
7506,7506,impassable,passable,im-passable,im,LLaMa-2-13B,"['imp', 'ass', 'able']",Incorrect,Correct,"['pass', 'able']",Incorrect,Incorrect,"['im', '-', 'pass', 'able']",Correct,Correct,sentencepiece,1,Under-segmented,imp
7586,7586,impenetrable,penetrable,im-penetrable,im,LLaMa-2-13B,"['im', 'pen', 'et', 'rable']",Correct,Correct,"['pen', 'et', 'rable']",Incorrect,Incorrect,"['im', '-', 'pen', 'et', 'rable']",Correct,Correct,sentencepiece,1,Correct,im
7636,7636,aperiodic,periodic,a-periodic,a,LLaMa-2-13B,"['a', 'period', 'ic']",Correct,Correct,['periodic'],Not segmented,Not segmented,"['a', '-', 'period', 'ic']",Correct,Correct,sentencepiece,1,Correct,a
7646,7646,imperishable,perishable,im-perishable,im,LLaMa-2-13B,"['imper', 'ish', 'able']",Incorrect,Correct,"['per', 'ish', 'able']",Incorrect,Incorrect,"['im', '-', 'per', 'ish', 'able']",Correct,Correct,sentencepiece,1,Under-segmented,imper
7666,7666,impermeable,permeable,im-permeable,im,LLaMa-2-13B,"['imper', 'me', 'able']",Incorrect,Correct,"['per', 'me', 'able']",Incorrect,Incorrect,"['im', '-', 'per', 'me', 'able']",Correct,Correct,sentencepiece,1,Under-segmented,imper
7706,7706,impersonal,personal,im-personal,im,LLaMa-2-13B,"['imp', 'erson', 'al']",Incorrect,Correct,['personal'],Not segmented,Not segmented,"['im', '-', 'person', 'al']",Correct,Correct,sentencepiece,1,Under-segmented,imp
7726,7726,impervious,pervious,im-pervious,im,LLaMa-2-13B,"['imper', 'vious']",Incorrect,Correct,"['per', 'vious']",Incorrect,Incorrect,"['im', '-', 'per', 'vious']",Correct,Correct,sentencepiece,1,Under-segmented,imper
7736,7736,apetalous,petalous,a-petalous,a,LLaMa-2-13B,"['ap', 'et', 'alous']",Incorrect,Correct,"['pet', 'alous']",Incorrect,Correct,"['a', '-', 'pet', 'alous']",Correct,Correct,sentencepiece,1,Under-segmented,ap
7766,7766,implacable,placable,im-placable,im,LLaMa-2-13B,"['imp', 'lac', 'able']",Incorrect,Correct,"['pla', 'c', 'able']",Incorrect,Incorrect,"['im', '-', 'p', 'lac', 'able']",Correct,Correct,sentencepiece,1,Under-segmented,imp
7776,7776,aplacental,placental,a-placental,a,LLaMa-2-13B,"['ap', 'la', 'cent', 'al']",Incorrect,Correct,"['pla', 'cent', 'al']",Incorrect,Correct,"['a', '-', 'pla', 'cent', 'al']",Correct,Correct,sentencepiece,1,Under-segmented,ap
7806,7806,implausible,plausible,im-plausible,im,LLaMa-2-13B,"['imp', 'laus', 'ible']",Incorrect,Correct,"['pla', 'us', 'ible']",Incorrect,Incorrect,"['im', '-', 'pla', 'us', 'ible']",Correct,Correct,sentencepiece,1,Under-segmented,imp
7896,7896,impolite,polite,im-polite,im,LLaMa-2-13B,"['imp', 'ol', 'ite']",Incorrect,Correct,"['pol', 'ite']",Incorrect,Incorrect,"['im', '-', 'pol', 'ite']",Correct,Correct,sentencepiece,1,Under-segmented,imp
7926,7926,imponderable,ponderable,im-ponderable,im,LLaMa-2-13B,"['im', 'ponder', 'able']",Correct,Correct,"['p', 'onder', 'able']",Incorrect,Incorrect,"['im', '-', 'ponder', 'able']",Correct,Correct,sentencepiece,1,Correct,im
7966,7966,unposed,posed,un-posed,un,LLaMa-2-13B,"['un', 'posed']",Correct,Correct,"['pos', 'ed']",Incorrect,Incorrect,"['un', '-', 'posed']",Correct,Correct,sentencepiece,1,Correct,un
7996,7996,unpotted,potted,un-potted,un,LLaMa-2-13B,"['un', 'p', 'otted']",Correct,Correct,"['p', 'otted']",Incorrect,Incorrect,"['un', '-', 'p', 'otted']",Correct,Correct,sentencepiece,1,Correct,un
8136,8136,unpretentious,pretentious,un-pretentious,un,LLaMa-2-13B,"['un', 'pret', 'ent', 'ious']",Correct,Correct,"['pret', 'ent', 'ious']",Incorrect,Incorrect,"['un', '-', 'pret', 'ent', 'ious']",Correct,Correct,sentencepiece,1,Correct,un
