Unnamed: 0,word,negative_affix,tokenizer,bytes,correct,tokenizer_type,Negated
13562,inexpediency,in,cl100k_base,"['in', 'exp', 'edi', 'ency']",Correct,byte_level_bpe,True
13572,inexpensiveness,in,cl100k_base,"['in', 'exp', 'ens', 'iveness']",Correct,byte_level_bpe,False
13582,inexperience,in,cl100k_base,"['in', 'experience']",Correct,byte_level_bpe,True
13592,inexplicitness,in,cl100k_base,"['in', 'explicit', 'ness']",Correct,byte_level_bpe,False
13602,counterfactuality,counter,cl100k_base,"['counter', 'fact', 'uality']",Correct,byte_level_bpe,True
13612,unfairness,un,cl100k_base,"['un', 'fair', 'ness']",Correct,byte_level_bpe,True
13622,unfaithfulness,un,cl100k_base,"['un', 'faith', 'fulness']",Correct,byte_level_bpe,True
13632,infamy,in,cl100k_base,"['inf', 'amy']",Incorrect,byte_level_bpe,True
13642,unfamiliarity,un,cl100k_base,"['un', 'f', 'amiliar', 'ity']",Correct,byte_level_bpe,True
13652,unfavorableness,un,cl100k_base,"['un', 'favor', 'ab', 'leness']",Correct,byte_level_bpe,True
13662,fearlessness,less,cl100k_base,"['f', 'ear', 'lessness']",Incorrect,byte_level_bpe,True
13672,infeasibility,in,cl100k_base,"['in', 'feas', 'ibility']",Correct,byte_level_bpe,True
13682,infelicity,in,cl100k_base,"['inf', 'elic', 'ity']",Incorrect,byte_level_bpe,True
13692,infidelity,in,cl100k_base,"['inf', 'idelity']",Incorrect,byte_level_bpe,False
13702,unfitness,un,cl100k_base,"['un', 'fitness']",Correct,byte_level_bpe,True
13712,inflexibility,in,cl100k_base,"['in', 'flex', 'ibility']",Correct,byte_level_bpe,True
13722,disfluency,dis,cl100k_base,"['dis', 'flu', 'ency']",Correct,byte_level_bpe,True
13732,informality,in,cl100k_base,"['inform', 'ality']",Incorrect,byte_level_bpe,False
13742,unfriendliness,un,cl100k_base,"['un', 'friend', 'liness']",Correct,byte_level_bpe,True
13752,fruitlessness,less,cl100k_base,"['fruit', 'lessness']",Incorrect,byte_level_bpe,True
13762,ungodliness,un,cl100k_base,"['ung', 'od', 'liness']",Incorrect,byte_level_bpe,True
13772,misfortune,mis,cl100k_base,"['mis', 'fortune']",Correct,byte_level_bpe,True
13782,ungraciousness,un,cl100k_base,"['un', 'gr', 'acious', 'ness']",Correct,byte_level_bpe,True
13792,ingratitude,in,cl100k_base,"['ing', 'r', 'atitude']",Incorrect,byte_level_bpe,True
13802,gutlessness,less,cl100k_base,"['g', 'ut', 'lessness']",Incorrect,byte_level_bpe,True
13812,hairlessness,less,cl100k_base,"['hair', 'lessness']",Incorrect,byte_level_bpe,True
13822,unhappiness,un,cl100k_base,"['un', 'h', 'appiness']",Correct,byte_level_bpe,True
13832,dissonance,dis,cl100k_base,"['dis', 'son', 'ance']",Correct,byte_level_bpe,False
13842,unhealthfulness,un,cl100k_base,"['un', 'health', 'fulness']",Correct,byte_level_bpe,True
13852,heedlessness,less,cl100k_base,"['heed', 'lessness']",Incorrect,byte_level_bpe,True
13862,off-season,off,cl100k_base,"['off', '-season']",Correct,byte_level_bpe,True
13872,unholiness,un,cl100k_base,"['un', 'hol', 'iness']",Correct,byte_level_bpe,True
13882,dishonesty,dis,cl100k_base,"['dish', 'onest', 'y']",Incorrect,byte_level_bpe,True
13892,dishonorableness,dis,cl100k_base,"['dish', 'onor', 'ab', 'leness']",Incorrect,byte_level_bpe,True
13902,hopelessness,less,cl100k_base,"['hope', 'lessness']",Incorrect,byte_level_bpe,True
13912,inhospitableness,in,cl100k_base,"['inh', 'osp', 'it', 'ab', 'leness']",Incorrect,byte_level_bpe,True
13922,inhospitality,in,cl100k_base,"['inh', 'ospital', 'ity']",Incorrect,byte_level_bpe,True
13932,inhumaneness,in,cl100k_base,"['inh', 'uman', 'eness']",Incorrect,byte_level_bpe,True
13942,hypoglycemia,hypo,cl100k_base,"['hyp', 'og', 'ly', 'c', 'emia']",Incorrect,byte_level_bpe,False
13952,hypokalemia,hypo,cl100k_base,"['hyp', 'ok', 'alem', 'ia']",Incorrect,byte_level_bpe,False
13962,hypoparathyroidism,hypo,cl100k_base,"['hyp', 'op', 'ar', 'athy', 'roid', 'ism']",Incorrect,byte_level_bpe,False
13972,insomnia,in,cl100k_base,"['ins', 'omnia']",Incorrect,byte_level_bpe,False
13982,hypothermia,hypo,cl100k_base,"['hyp', 'other', 'mia']",Incorrect,byte_level_bpe,False
13992,hypotonia,hypo,cl100k_base,"['hyp', 'ot', 'onia']",Incorrect,byte_level_bpe,False
14002,hypotonicity,hypo,cl100k_base,"['hyp', 'ot', 'onic', 'ity']",Incorrect,byte_level_bpe,False
14012,hypotonus,hypo,cl100k_base,"['hyp', 'oton', 'us']",Incorrect,byte_level_bpe,False
14022,hypovolemia,hypo,cl100k_base,"['hyp', 'ov', 'olem', 'ia']",Incorrect,byte_level_bpe,False
14032,immediacy,im,cl100k_base,"['im', 'medi', 'acy']",Correct,byte_level_bpe,False
14042,unimportance,un,cl100k_base,"['un', 'import', 'ance']",Correct,byte_level_bpe,True
14052,impotence,im,cl100k_base,"['imp', 'otence']",Incorrect,byte_level_bpe,False
14062,out-basket,out,cl100k_base,"['out', '-basket']",Correct,byte_level_bpe,False
14072,disincentive,dis,cl100k_base,"['dis', 'in', 'cent', 'ive']",Correct,byte_level_bpe,True
14082,disinclination,dis,cl100k_base,"['dis', 'incl', 'ination']",Correct,byte_level_bpe,True
14092,incoherence,in,cl100k_base,"['in', 'co', 'herence']",Correct,byte_level_bpe,True
14102,outgo,out,cl100k_base,"['out', 'go']",Correct,byte_level_bpe,False
14112,contraindication,contra,cl100k_base,"['contr', 'ain', 'd', 'ication']",Incorrect,byte_level_bpe,True
14122,indispensability,in,cl100k_base,"['ind', 'ispens', 'ability']",Incorrect,byte_level_bpe,False
14132,indispensableness,in,cl100k_base,"['ind', 'ispens', 'ab', 'leness']",Incorrect,byte_level_bpe,False
14142,inerrancy,in,cl100k_base,"['in', 'err', 'ancy']",Correct,byte_level_bpe,False
14152,infallibility,in,cl100k_base,"['in', 'fall', 'ibility']",Correct,byte_level_bpe,False
14162,infertility,in,cl100k_base,"['inf', 'ertility']",Incorrect,byte_level_bpe,True
14172,outfield,out,cl100k_base,"['out', 'field']",Correct,byte_level_bpe,False
14182,infiniteness,in,cl100k_base,"['inf', 'init', 'eness']",Incorrect,byte_level_bpe,False
14192,deflationary_spiral,de,cl100k_base,"['def', 'lation', 'ary', '_s', 'pir', 'al']",Incorrect,byte_level_bpe,False
14202,outflow,out,cl100k_base,"['out', 'flow']",Correct,byte_level_bpe,False
14212,efflux,ef,cl100k_base,"['eff', 'lux']",Incorrect,byte_level_bpe,False
14222,disingenuousness,dis,cl100k_base,"['d', 'ising', 'enuous', 'ness']",Incorrect,byte_level_bpe,True
14232,uninitiate,un,cl100k_base,"['un', 'init', 'iate']",Correct,byte_level_bpe,True
14242,outpatient,out,cl100k_base,"['out', 'patient']",Correct,byte_level_bpe,False
14252,instability,in,cl100k_base,"['inst', 'ability']",Incorrect,byte_level_bpe,True
14262,uninsurability,un,cl100k_base,"['un', 'ins', 'ur', 'ability']",Correct,byte_level_bpe,True
14272,unintelligibility,un,cl100k_base,"['un', 'int', 'ellig', 'ibility']",Correct,byte_level_bpe,True
14282,uninterestingness,un,cl100k_base,"['un', 'interesting', 'ness']",Correct,byte_level_bpe,True
14292,noninterference,non,cl100k_base,"['non', 'inter', 'ference']",Correct,byte_level_bpe,True
14302,nonintervention,non,cl100k_base,"['non', 'int', 'ervention']",Correct,byte_level_bpe,True
14312,non-involvement,non,cl100k_base,"['non', '-in', 'vol', 'vement']",Correct,byte_level_bpe,True
14322,injudiciousness,in,cl100k_base,"['in', 'jud', 'icious', 'ness']",Correct,byte_level_bpe,True
14332,injustice,in,cl100k_base,"['in', 'justice']",Correct,byte_level_bpe,True
14342,unkindness,un,cl100k_base,"['unk', 'ind', 'ness']",Incorrect,byte_level_bpe,True
14352,unlawfulness,un,cl100k_base,"['un', 'law', 'fulness']",Correct,byte_level_bpe,True
14362,unleaded_gasoline,un,cl100k_base,"['un', 'le', 'aded', '_gas', 'oline']",Correct,byte_level_bpe,False
14372,illegality,il,cl100k_base,"['il', 'leg', 'ality']",Correct,byte_level_bpe,True
14382,illegibility,il,cl100k_base,"['il', 'leg', 'ibility']",Correct,byte_level_bpe,True
14392,illegitimacy,il,cl100k_base,"['il', 'leg', 'it', 'im', 'acy']",Correct,byte_level_bpe,True
14402,illiberality,il,cl100k_base,"['ill', 'iber', 'ality']",Incorrect,byte_level_bpe,True
14412,illicitness,il,cl100k_base,"['il', 'licit', 'ness']",Correct,byte_level_bpe,True
14422,unlikelihood,un,cl100k_base,"['un', 'likelihood']",Correct,byte_level_bpe,True
14432,unlikeliness,un,cl100k_base,"['un', 'lik', 'eliness']",Correct,byte_level_bpe,True
14442,unlikeness,un,cl100k_base,"['un', 'li', 'ken', 'ess']",Correct,byte_level_bpe,True
14452,dislike,dis,cl100k_base,"['dis', 'like']",Correct,byte_level_bpe,True
14462,unlisted_security,un,cl100k_base,"['un', 'listed', '_security']",Correct,byte_level_bpe,False
14472,illiteracy,il,cl100k_base,"['ill', 'iter', 'acy']",Incorrect,byte_level_bpe,True
14482,unloading,un,cl100k_base,"['un', 'loading']",Correct,byte_level_bpe,False
14492,illogicality,il,cl100k_base,"['il', 'logical', 'ity']",Correct,byte_level_bpe,False
14502,illogicalness,il,cl100k_base,"['il', 'logical', 'ness']",Correct,byte_level_bpe,True
14512,disloyalty,dis,cl100k_base,"['dis', 'loy', 'alty']",Correct,byte_level_bpe,True
14522,unmalleability,un,cl100k_base,"['un', 'm', 'alle', 'ability']",Correct,byte_level_bpe,True
14532,non-market_economy,non,cl100k_base,"['non', '-market', '_e', 'conomy']",Correct,byte_level_bpe,True
14542,immateriality,im,cl100k_base,"['im', 'material', 'ity']",Correct,byte_level_bpe,True
14552,immaturity,im,cl100k_base,"['imm', 'aturity']",Incorrect,byte_level_bpe,True
14562,meaninglessness,less,cl100k_base,"['meaning', 'lessness']",Incorrect,byte_level_bpe,True
14572,nonmember,non,cl100k_base,"['non', 'member']",Correct,byte_level_bpe,True
14582,mercilessness,less,cl100k_base,"['merc', 'iless', 'ness']",Incorrect,byte_level_bpe,True
14592,demerit,de,cl100k_base,"['dem', 'er', 'it']",Incorrect,byte_level_bpe,True
14602,unmindfulness,un,cl100k_base,"['un', 'mind', 'fulness']",Correct,byte_level_bpe,True
14612,immobility,im,cl100k_base,"['imm', 'ob', 'ility']",Incorrect,byte_level_bpe,True
14622,demobilization,de,cl100k_base,"['dem', 'obil', 'ization']",Incorrect,byte_level_bpe,False
14632,immoderation,im,cl100k_base,"['im', 'mod', 'eration']",Correct,byte_level_bpe,True
14642,immodesty,im,cl100k_base,"['im', 'mod', 'esty']",Correct,byte_level_bpe,True
14652,demonetization,de,cl100k_base,"['d', 'emon', 'et', 'ization']",Incorrect,byte_level_bpe,False
14662,immorality,im,cl100k_base,"['imm', 'or', 'ality']",Incorrect,byte_level_bpe,True
14672,immortality,im,cl100k_base,"['imm', 'ortality']",Incorrect,byte_level_bpe,False
14682,immotility,im,cl100k_base,"['imm', 'ot', 'ility']",Incorrect,byte_level_bpe,True
14692,motionlessness,less,cl100k_base,"['motion', 'lessness']",Incorrect,byte_level_bpe,True
14702,immovability,im,cl100k_base,"['imm', 'ov', 'ability']",Incorrect,byte_level_bpe,False
14712,immovableness,im,cl100k_base,"['imm', 'ov', 'ab', 'leness']",Incorrect,byte_level_bpe,False
14722,immutability,im,cl100k_base,"['im', 'mut', 'ability']",Correct,byte_level_bpe,False
14732,immutableness,im,cl100k_base,"['im', 'mut', 'ab', 'leness']",Correct,byte_level_bpe,False
14742,denationalization,de,cl100k_base,"['den', 'ational', 'ization']",Incorrect,byte_level_bpe,False
14752,unnaturalness,un,cl100k_base,"['unn', 'atural', 'ness']",Incorrect,byte_level_bpe,True
14762,unneighborliness,un,cl100k_base,"['un', 'neighbor', 'liness']",Correct,byte_level_bpe,True
14772,antinode,anti,cl100k_base,"['ant', 'inode']",Incorrect,byte_level_bpe,False
14782,non-proliferation,non,cl100k_base,"['non', '-pro', 'l', 'ifer', 'ation']",Correct,byte_level_bpe,True
14792,nondrinker,non,cl100k_base,"['n', 'ond', 'rink', 'er']",Incorrect,byte_level_bpe,True
14802,nonproliferation,non,cl100k_base,"['non', 'pro', 'l', 'ifer', 'ation']",Correct,byte_level_bpe,True
14812,nonsingular_matrix,non,cl100k_base,"['n', 'ons', 'ingular', '_matrix']",Incorrect,byte_level_bpe,False
14822,nonsmoker,non,cl100k_base,"['n', 'ons', 'm', 'oker']",Incorrect,byte_level_bpe,True
14832,nonvolatile_storage,non,cl100k_base,"['non', 'volatile', '_storage']",Correct,byte_level_bpe,True
14842,nonworker,non,cl100k_base,"['non', 'worker']",Correct,byte_level_bpe,True
14852,abnormality,ab,cl100k_base,"['ab', 'normal', 'ity']",Correct,byte_level_bpe,False
14862,disobedience,dis,cl100k_base,"['dis', 'ob', 'ed', 'ience']",Correct,byte_level_bpe,True
14872,nonobservance,non,cl100k_base,"['non', 'observ', 'ance']",Correct,byte_level_bpe,True
14882,unobtrusiveness,un,cl100k_base,"['un', 'ob', 'tr', 'us', 'iveness']",Correct,byte_level_bpe,True
14892,defense,de,cl100k_base,['defense'],Not segmented,byte_level_bpe,False
14902,inopportuneness,in,cl100k_base,"['in', 'op', 'portun', 'eness']",Correct,byte_level_bpe,True
14912,disorderliness,dis,cl100k_base,"['dis', 'order', 'liness']",Correct,byte_level_bpe,False
14922,extraordinariness,extra,cl100k_base,"['extra', 'ordin', 'ar', 'iness']",Correct,byte_level_bpe,False
14932,unoriginality,un,cl100k_base,"['un', 'original', 'ity']",Correct,byte_level_bpe,True
14942,underachievement,under,cl100k_base,"['under', 'achievement']",Correct,byte_level_bpe,True
14952,undergarment,under,cl100k_base,"['under', 'gar', 'ment']",Correct,byte_level_bpe,False
14962,understatement,under,cl100k_base,"['under', 'statement']",Correct,byte_level_bpe,False
14972,unpalatability,un,cl100k_base,"['un', 'pal', 'atab', 'ility']",Correct,byte_level_bpe,True
14982,impalpability,im,cl100k_base,"['imp', 'al', 'p', 'ability']",Incorrect,byte_level_bpe,True
14992,impartiality,im,cl100k_base,"['im', 'partial', 'ity']",Correct,byte_level_bpe,False
15002,nonparticipation,non,cl100k_base,"['non', 'part', 'icipation']",Correct,byte_level_bpe,True
15012,nonpartisan,non,cl100k_base,"['non', 'part', 'isan']",Correct,byte_level_bpe,True
15022,impatience,im,cl100k_base,"['im', 'pat', 'ience']",Correct,byte_level_bpe,True
15032,nonpayment,non,cl100k_base,"['non', 'payment']",Correct,byte_level_bpe,True
15042,impenetrability,im,cl100k_base,"['im', 'pen', 'etr', 'ability']",Correct,byte_level_bpe,False
15052,imperceptibility,im,cl100k_base,"['im', 'per', 'cept', 'ibility']",Correct,byte_level_bpe,True
15062,unperceptiveness,un,cl100k_base,"['un', 'per', 'cept', 'iveness']",Correct,byte_level_bpe,True
15072,imperfectibility,im,cl100k_base,"['im', 'perfect', 'ibility']",Correct,byte_level_bpe,True
15082,imperfection,im,cl100k_base,"['im', 'per', 'fection']",Correct,byte_level_bpe,True
15092,impermanence,im,cl100k_base,"['im', 'per', 'man', 'ence']",Correct,byte_level_bpe,True
15102,impermeability,im,cl100k_base,"['im', 'per', 'me', 'ability']",Correct,byte_level_bpe,True
15112,impermissibility,im,cl100k_base,"['im', 'per', 'miss', 'ibility']",Correct,byte_level_bpe,True
15122,unpermissiveness,un,cl100k_base,"['un', 'per', 'miss', 'iveness']",Correct,byte_level_bpe,True
15132,dissuasion,dis,cl100k_base,"['d', 'iss', 'u', 'asion']",Incorrect,byte_level_bpe,True
15142,unpersuasiveness,un,cl100k_base,"['un', 'pers', 'u', 'as', 'iveness']",Correct,byte_level_bpe,True
15152,imperviousness,im,cl100k_base,"['imp', 'erv', 'ious', 'ness']",Incorrect,byte_level_bpe,False
15162,impiety,im,cl100k_base,"['im', 'pi', 'ety']",Correct,byte_level_bpe,True
15172,depigmentation,de,cl100k_base,"['dep', 'ig', 'mentation']",Incorrect,byte_level_bpe,True
15182,implausibility,im,cl100k_base,"['impl', 'aus', 'ibility']",Incorrect,byte_level_bpe,True
15192,unpleasantness,un,cl100k_base,"['un', 'pleasant', 'ness']",Correct,byte_level_bpe,True
15202,unpleasingness,un,cl100k_base,"['un', 'ple', 'asing', 'ness']",Correct,byte_level_bpe,True
15212,unpointedness,un,cl100k_base,"['un', 'point', 'ed', 'ness']",Correct,byte_level_bpe,True
15222,impoliteness,im,cl100k_base,"['imp', 'ol', 'iten', 'ess']",Incorrect,byte_level_bpe,True
15232,political_correctness,in,cl100k_base,"['political', '_correct', 'ness']",Incorrect,byte_level_bpe,False
15242,unpopularity,un,cl100k_base,"['un', 'pop', 'ularity']",Correct,byte_level_bpe,True
15252,impossibility,im,cl100k_base,"['im', 'poss', 'ibility']",Correct,byte_level_bpe,True
15262,powerlessness,less,cl100k_base,"['power', 'lessness']",Incorrect,byte_level_bpe,True
15272,impracticability,im,cl100k_base,"['im', 'pr', 'actic', 'ability']",Correct,byte_level_bpe,True
15282,impracticableness,im,cl100k_base,"['im', 'pr', 'actic', 'ab', 'leness']",Correct,byte_level_bpe,True
15292,impracticality,im,cl100k_base,"['im', 'pr', 'actical', 'ity']",Correct,byte_level_bpe,True
15302,impreciseness,im,cl100k_base,"['im', 'prec', 'isen', 'ess']",Correct,byte_level_bpe,False
15312,imprecision,im,cl100k_base,"['im', 'precision']",Correct,byte_level_bpe,True
15322,unpredictability,un,cl100k_base,"['un', 'predict', 'ability']",Correct,byte_level_bpe,True
15332,improbability,im,cl100k_base,"['im', 'probability']",Correct,byte_level_bpe,True
15342,unproductiveness,un,cl100k_base,"['un', 'product', 'iveness']",Correct,byte_level_bpe,True
15352,unprofitability,un,cl100k_base,"['un', 'profit', 'ability']",Correct,byte_level_bpe,True
15362,unprofitableness,un,cl100k_base,"['un', 'profit', 'ab', 'leness']",Correct,byte_level_bpe,True
15372,demotion,de,cl100k_base,"['dem', 'otion']",Incorrect,byte_level_bpe,False
15382,improperness,im,cl100k_base,"['im', 'proper', 'ness']",Correct,byte_level_bpe,False
15392,unpropitiousness,un,cl100k_base,"['un', 'prop', 'itious', 'ness']",Correct,byte_level_bpe,True
15402,disproportion,dis,cl100k_base,"['dis', 'pro', 'portion']",Correct,byte_level_bpe,True
15412,impropriety,im,cl100k_base,"['im', 'propri', 'ety']",Correct,byte_level_bpe,True
15422,improvidence,im,cl100k_base,"['im', 'pro', 'vidence']",Correct,byte_level_bpe,True
15432,imprudence,im,cl100k_base,"['im', 'pr', 'udence']",Correct,byte_level_bpe,True
15442,impurity,im,cl100k_base,"['imp', 'urity']",Incorrect,byte_level_bpe,True
15452,purposelessness,less,cl100k_base,"['purpose', 'lessness']",Incorrect,byte_level_bpe,True
15462,unreality,un,cl100k_base,"['un', 're', 'ality']",Correct,byte_level_bpe,True
15472,irregularity,ir,cl100k_base,"['ir', 'regular', 'ity']",Correct,byte_level_bpe,False
15482,overtime,over,cl100k_base,"['o', 'vertime']",Incorrect,byte_level_bpe,False
15492,unrelatedness,un,cl100k_base,"['un', 'related', 'ness']",Correct,byte_level_bpe,True
15502,irrelevance,ir,cl100k_base,"['ir', 're', 'levance']",Correct,byte_level_bpe,True
15512,unreliability,un,cl100k_base,"['un', 're', 'li', 'ability']",Correct,byte_level_bpe,True
15522,unreliableness,un,cl100k_base,"['un', 're', 'li', 'ab', 'leness']",Correct,byte_level_bpe,True
15532,disreputability,dis,cl100k_base,"['dis', 're', 'put', 'ability']",Correct,byte_level_bpe,True
15542,disrepute,dis,cl100k_base,"['dis', 're', 'pute']",Correct,byte_level_bpe,True
15552,nonresident,non,cl100k_base,"['non', 'resident']",Correct,byte_level_bpe,True
15562,irresoluteness,ir,cl100k_base,"['ir', 'res', 'olut', 'eness']",Correct,byte_level_bpe,True
15572,unrespectability,un,cl100k_base,"['un', 'respect', 'ability']",Correct,byte_level_bpe,True
15582,irresponsibility,ir,cl100k_base,"['ir', 'respons', 'ibility']",Correct,byte_level_bpe,True
15592,irresponsibleness,ir,cl100k_base,"['ir', 'respons', 'ib', 'leness']",Correct,byte_level_bpe,True
15602,unresponsiveness,un,cl100k_base,"['un', 'respons', 'iveness']",Correct,byte_level_bpe,True
15612,unrestraint,un,cl100k_base,"['un', 're', 'straint']",Correct,byte_level_bpe,True
15622,irreverence,ir,cl100k_base,"['ir', 're', 'ver', 'ence']",Correct,byte_level_bpe,True
15632,irreversibility,ir,cl100k_base,"['ir', 're', 'vers', 'ibility']",Correct,byte_level_bpe,True
15642,unrighteousness,un,cl100k_base,"['un', 'right', 'eous', 'ness']",Correct,byte_level_bpe,True
15652,insalubriousness,in,cl100k_base,"['ins', 'al', 'ub', 'rious', 'ness']",Incorrect,byte_level_bpe,True
